sample_id,n_arms,arms,in_ra_ft,in_paper_ge2,in_paper_ge3,in_all_ge3,direction,interesting
2227,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2229,1,ct_new,0,0,0,0,high_to_low,1
2232,2,format_tone|ct_old,0,0,0,0,low_to_high,0
2233,1,remove_all,0,0,0,0,low_to_high,0
2236,1,format_tone,0,0,0,0,low_to_high,0
2240,2,content_format|remove_all,0,1,0,0,high_to_low,1
2243,3,content_format|remove_all|ct_old,0,1,0,1,low_to_high,0
2244,1,format_tone,0,0,0,0,low_to_high,0
2246,2,remove_all|ct_new,0,0,0,0,low_to_high,0
2247,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2253,1,format_tone,0,0,0,0,low_to_high,0
2255,1,format_tone,0,0,0,0,high_to_low,1
2257,3,format_tone|content_format|ct_new,0,1,0,1,high_to_low,1
2261,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2262,3,format_tone|content_format|ct_old,0,1,0,1,low_to_high,0
2265,1,ct_old,0,0,0,0,low_to_high,0
2266,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2268,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2274,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
2275,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2276,2,content_format|ct_old,0,0,0,0,high_to_low,1
2277,2,content_format|remove_all,0,1,0,0,low_to_high,0
2278,1,content_format,0,0,0,0,high_to_low,1
2285,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2287,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2288,1,remove_all,0,0,0,0,low_to_high,0
2290,1,remove_all,0,0,0,0,low_to_high,0
2295,1,content_format,0,0,0,0,high_to_low,1
2296,1,remove_all,0,0,0,0,low_to_high,0
2300,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2301,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2303,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2304,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2306,1,format_tone,0,0,0,0,low_to_high,0
2310,1,ct_new,0,0,0,0,high_to_low,1
2311,1,remove_all,0,0,0,0,low_to_high,0
2315,1,remove_all,0,0,0,0,low_to_high,0
2318,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
2320,1,format_tone,0,0,0,0,low_to_high,0
2322,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2323,2,content_format|remove_all,0,1,0,0,high_to_low,1
2324,1,format_tone,0,0,0,0,high_to_low,1
2325,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2327,1,ct_old,0,0,0,0,low_to_high,0
2329,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2330,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2334,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2336,2,format_tone|content_format,0,1,0,0,low_to_high,0
2341,1,ct_old,0,0,0,0,low_to_high,0
2344,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2348,1,ct_old,0,0,0,0,low_to_high,0
2350,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2351,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2356,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
2358,1,ct_old,0,0,0,0,low_to_high,0
2359,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2361,1,format_tone,0,0,0,0,high_to_low,1
2365,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2368,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2370,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2371,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2374,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2378,2,remove_all|ct_new,0,0,0,0,high_to_low,1
2385,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2386,2,content_format|ct_new,0,0,0,0,high_to_low,1
2387,1,content_format,0,0,0,0,low_to_high,0
2392,1,ct_new,0,0,0,0,low_to_high,0
2399,1,content_format,0,0,0,0,high_to_low,1
2402,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2403,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2408,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,low_to_high,0
2410,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
2411,1,ct_old,0,0,0,0,low_to_high,0
2420,1,remove_all,0,0,0,0,high_to_low,1
2423,3,format_tone|remove_all|ct_new,1,1,0,1,high_to_low,1
2425,2,remove_all|ct_new,0,0,0,0,high_to_low,1
2427,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2428,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,low_to_high,0
2429,2,content_format|remove_all,0,1,0,0,high_to_low,1
2430,1,ct_old,0,0,0,0,high_to_low,1
2431,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2433,1,content_format,0,0,0,0,low_to_high,0
2440,1,ct_new,0,0,0,0,high_to_low,1
2442,1,ct_new,0,0,0,0,high_to_low,1
2444,1,content_format,0,0,0,0,low_to_high,0
2446,1,remove_all,0,0,0,0,low_to_high,0
2447,1,format_tone,0,0,0,0,low_to_high,0
2451,1,format_tone,0,0,0,0,high_to_low,1
2454,1,remove_all,0,0,0,0,high_to_low,1
2456,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2458,4,format_tone|content_format|remove_all|ct_old,1,1,1,1,high_to_low,1
2460,1,format_tone,0,0,0,0,high_to_low,1
2461,1,format_tone,0,0,0,0,low_to_high,0
2465,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2466,2,content_format|remove_all,0,1,0,0,high_to_low,1
2467,1,ct_new,0,0,0,0,low_to_high,0
2471,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
2474,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2478,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2479,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2485,1,format_tone,0,0,0,0,high_to_low,1
2488,3,format_tone|remove_all|ct_old,1,1,0,1,high_to_low,1
2491,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2492,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2493,3,content_format|remove_all|ct_new,0,1,0,1,high_to_low,1
2495,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,low_to_high,0
2496,1,format_tone,0,0,0,0,low_to_high,0
2501,1,ct_new,0,0,0,0,high_to_low,1
2507,3,format_tone|content_format|remove_all,1,1,1,1,low_to_high,0
2508,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2512,2,content_format|ct_new,0,0,0,0,low_to_high,0
2513,1,ct_new,0,0,0,0,low_to_high,0
2514,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2515,1,content_format,0,0,0,0,high_to_low,1
2519,3,content_format|ct_old|ct_new,0,0,0,1,low_to_high,0
2520,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2522,3,content_format|ct_old|ct_new,0,0,0,1,high_to_low,1
2523,3,format_tone|content_format|remove_all,1,1,1,1,high_to_low,1
2525,2,content_format|ct_old,0,0,0,0,low_to_high,0
2526,1,format_tone,0,0,0,0,high_to_low,1
2531,1,remove_all,0,0,0,0,low_to_high,0
2533,1,remove_all,0,0,0,0,low_to_high,0
2535,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2536,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2537,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,high_to_low,1
2538,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,low_to_high,0
2539,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,low_to_high,0
2541,1,ct_new,0,0,0,0,high_to_low,1
2542,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2547,1,remove_all,0,0,0,0,low_to_high,0
2548,1,remove_all,0,0,0,0,low_to_high,0
2549,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
2551,4,format_tone|content_format|remove_all|ct_new,1,1,1,1,low_to_high,0
2553,1,ct_new,0,0,0,0,low_to_high,0
2557,2,content_format|ct_old,0,0,0,0,low_to_high,0
2563,1,ct_old,0,0,0,0,low_to_high,0
2565,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2567,3,format_tone|content_format|ct_new,0,1,0,1,low_to_high,0
2571,1,format_tone,0,0,0,0,low_to_high,0
2573,1,remove_all,0,0,0,0,high_to_low,1
2575,2,remove_all|ct_old,0,0,0,0,low_to_high,0
2578,2,content_format|ct_new,0,0,0,0,high_to_low,1
2580,3,content_format|remove_all|ct_new,0,1,0,1,low_to_high,0
2581,3,format_tone|remove_all|ct_old,1,1,0,1,low_to_high,0
2586,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
2591,1,ct_old,0,0,0,0,low_to_high,0
2593,2,format_tone|content_format,0,1,0,0,high_to_low,1
2594,3,content_format|remove_all|ct_old,0,1,0,1,high_to_low,1
2596,3,format_tone|ct_old|ct_new,0,0,0,1,high_to_low,1
2600,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2607,3,format_tone|remove_all|ct_new,1,1,0,1,low_to_high,0
2609,1,ct_old,0,0,0,0,low_to_high,0
2611,2,format_tone|remove_all,1,1,0,0,high_to_low,1
2613,1,content_format,0,0,0,0,high_to_low,1
2614,2,ct_old|ct_new,0,0,0,0,high_to_low,1
2621,1,remove_all,0,0,0,0,low_to_high,0
2622,2,content_format|ct_new,0,0,0,0,high_to_low,1
2625,2,content_format|remove_all,0,1,0,0,high_to_low,1
2626,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2628,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2631,1,ct_new,0,0,0,0,high_to_low,1
2632,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2634,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2635,2,remove_all|ct_old,0,0,0,0,high_to_low,1
2637,1,remove_all,0,0,0,0,high_to_low,1
2638,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2639,1,ct_old,0,0,0,0,high_to_low,1
2646,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,high_to_low,1
2650,1,remove_all,0,0,0,0,high_to_low,1
2651,1,content_format,0,0,0,0,high_to_low,1
2653,1,format_tone,0,0,0,0,high_to_low,1
2655,1,format_tone,0,0,0,0,low_to_high,0
2658,4,format_tone|remove_all|ct_old|ct_new,1,1,0,1,high_to_low,1
2662,4,content_format|remove_all|ct_old|ct_new,0,1,0,1,high_to_low,1
2669,2,format_tone|remove_all,1,1,0,0,low_to_high,0
2673,2,content_format|ct_new,0,0,0,0,high_to_low,1
2675,1,format_tone,0,0,0,0,low_to_high,0
2676,2,content_format|remove_all,0,1,0,0,low_to_high,0
2679,3,remove_all|ct_old|ct_new,0,0,0,1,low_to_high,0
2680,4,format_tone|content_format|ct_old|ct_new,0,1,0,1,high_to_low,1
2681,1,content_format,0,0,0,0,high_to_low,1
2683,1,remove_all,0,0,0,0,low_to_high,0
2692,1,remove_all,0,0,0,0,high_to_low,1
2693,1,content_format,0,0,0,0,high_to_low,1
2694,5,format_tone|content_format|remove_all|ct_old|ct_new,1,1,1,1,low_to_high,0
